T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,84.04166666666667
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,185.08333333333331
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,249.5
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,269.5833333333333
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,135.375
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,176.875
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,205.0
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,113.625
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,204.75
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,160.95833333333334
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,130.75
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,278.3333333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,256.7083333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,279.5833333333333
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,200.5
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,267.0416666666667
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,272.0833333333333
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,212.125
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,190.5
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,236.41666666666663
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,286.375
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,288.0833333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,302.4583333333333
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,163.0
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,161.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,157.375
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,245.91666666666663
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,264.5833333333333
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,253.29166666666663
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,181.20833333333331
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,210.875
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,255.33333333333331
13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,nan
13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,nan
13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,nan
13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,nan
13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,nan
13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,nan
13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,nan
13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,nan
33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,48.91666666666666
33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,48.91666666666666
33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,48.91666666666666
33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,48.91666666666666
33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,48.91666666666666
33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,48.91666666666666
33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,48.91666666666666
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,76.91666666666667
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,34.458333333333336
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,29.0
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,34.25
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,62.70833333333334
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
